project,requirement,test_name,parameters,pass,metric,value,fail_reason,limit,source_log
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.0456","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.19682","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.0456","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.0278","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19474","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.0278","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.0565","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.19729","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.0565","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.0404","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19544","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.0404","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.0616","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.1973","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.0616","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.045","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19543","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=-40; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.045","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.0815","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.19621","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.0815","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.0611","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19381","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.0611","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.0918","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.19671","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.0918","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.0731","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19455","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.0731","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.0972","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.1967","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.0972","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.0778","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19451","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=27; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.0778","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.1122","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.19484","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.1122","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.0855","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19167","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.0855","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.1236","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.19536","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.1236","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.0985","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19245","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.0985","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.1302","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.19528","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.1302","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.1038","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.1923","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.1038","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","10.0582","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=0","FAIL","Vout_V","1.07687","VOUT_LOW","limit_min_V=1.08","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","10.0582","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","25.038","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=1.5E-05","FAIL","Vout_V","1.0746","VOUT_LOW","limit_min_V=1.08","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","10.038","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","12.1073","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.31654","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","12.1073","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","27.0896","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.31447","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","12.0896","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=typical; model_corner=tt; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=3E-07; iload_A=0","PASS","Iin_total_uA","10.8094","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
